date,time,address,type,neighborhood,npu,x,y
08/02/2015,04:00:00                      ,370 NORTHSIDE DR NW,LARCENY-FROM VEHICLE,English Avenue,L,-84.40498,33.76527
08/02/2015,04:50:00                      ,395 ETHEL ST NW,AGG ASSAULT,Home Park,E,-84.40008,33.78457
08/02/2015,05:25:00                      ,34 E ANDREWS DR NW,BURGLARY-NONRES,South Tuxedo Park,B,-84.38039,33.8433
08/02/2015,06:00:00                      ,396 RAWSON ST.,ROBBERY-PEDESTRIAN,Mechanicsville,V,-84.39823,33.74197
08/02/2015,06:30:00                      ,2 ELLIS ST NE,LARCENY-FROM VEHICLE,Downtown,M,-84.38737,33.75851
08/02/2015,06:35:00                      ,1935 ALISON CT SW,AGG ASSAULT,Fort Valley,R,-84.45149,33.70055
08/02/2015,09:00:00                      ,2870 DARRAH CT SW,AUTO THEFT,Deerwood,P,-84.50896,33.67558
08/02/2015,09:00:00                      ,50 MOUNT ZION RD SW,LARCENY-NON VEHICLE,Glenrose Heights,Z,-84.39067,33.67273
08/02/2015,09:15:00                      ,265 PEACHTREE ST NE @HYATT REGENCY HOTEL,LARCENY-NON VEHICLE,Downtown,M,-84.38672,33.76152
08/02/2015,11:50:00                      ,314 E RHINEHILL RD SE,AGG ASSAULT,Lakewood,Z,-84.37864,33.69188
08/02/2015,12:00:00                      ,3650 ADKINS RD NW,BURGLARY-RESIDENCE,Carroll Heights,H,-84.50871,33.77214
08/02/2015,12:54:00                      ,751 FAIRBURN RD SW,AGG ASSAULT,Fairburn Mays,H,-84.51059,33.73454
08/02/2015,12:59:00                      ,176 PEACHTREE ST NW,AUTO THEFT,Downtown,M,-84.38785,33.75827
08/02/2015,12:59:00                      ,176 PEACHTREE ST NW,AUTO THEFT,Downtown,M,-84.38785,33.75827
08/02/2015,13:00:00                      ,1682 EMERALD AVE SW,BURGLARY-RESIDENCE,Westview,T,-84.44292,33.7421
08/02/2015,13:00:00                      ,1481 STOKES AVE SW,ROBBERY-PEDESTRIAN,Westview,T,-84.43637,33.74114
08/02/2015,14:00:00                      ,METROPOLITAN PKWY SW / CLEVELAND AVE SW,AGG ASSAULT,Perkerson,X,-84.4077,33.68128
08/02/2015,14:30:00                      ,685 11TH STREET,LARCENY-FROM VEHICLE,Home Park,E,-84.40974,33.78332
08/02/2015,14:30:00                      ,330 W PEACHTREE ST NW @SQUIRE INN MOTEL DT,ROBBERY-PEDESTRIAN,Downtown,M,-84.38791,33.76364
08/02/2015,14:30:00                      ,1136 METROPOLITAN PKWY SW,LARCENY-NON VEHICLE,Pittsburgh,V,-84.40755,33.72389
08/02/2015,14:35:00                      ,699 PONCE DE LEON AVE NE,LARCENY-FROM VEHICLE,Poncey-Highland,N,-84.36412,33.77337
08/02/2015,14:39:00                      ,2841 GREENBRIAR PKWY SW @GREENBRIAR MALL,AUTO THEFT,Greenbriar,R,-84.49773,33.68677
08/02/2015,15:30:00                      ,156 FORSYTH ST SW,LARCENY-FROM VEHICLE,Downtown,M,-84.39515,33.75017
08/02/2015,16:00:00                      ,230 MAYSON AVE NE,BURGLARY-RESIDENCE,Edgewood,O,-84.33876,33.75988
08/02/2015,16:30:00                      ,715 CLEVELAND AVE SE,BURGLARY-NONRES,South River Gardens,Z,-84.36618,33.67909
08/02/2015,17:00:00                      ,2521 MACON DR SW,BURGLARY-RESIDENCE,Browns Mill Park,Z,-84.38918,33.68563
08/02/2015,17:45:00                      ,226 HUNNICUTT ST NW,LARCENY-NON VEHICLE,Downtown,M,-84.39515,33.76655
08/02/2015,18:00:00                      ,1067 MEMORIAL DR SE,BURGLARY-NONRES,Reynoldstown,N,-84.35301,33.74671
08/02/2015,18:00:00                      ,3725 PRINCETON LAKES PKWY SW,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.50703,33.65894
08/02/2015,18:50:00                      ,590 CASCADE AVE SW @KROGER - CASCADE,LARCENY-NON VEHICLE,West End,T,-84.43276,33.73812
08/02/2015,19:00:00                      ,908 LENOX HILL CT NE,AUTO THEFT,Pine Hills,B,-84.35409,33.82913
08/02/2015,19:00:00                      ,1141 EUCLID AVE NE,LARCENY-NON VEHICLE,Inman Park,N,-84.34999,33.76467
08/02/2015,19:00:00                      ,1929 HOSEA L WILLIAMS DR SE,BURGLARY-RESIDENCE,Kirkwood,O,-84.32454,33.75243
08/02/2015,19:40:00                      ,1380 ATLANTIC DR NW,LARCENY-FROM VEHICLE,Atlantic Station,E,-84.39779,33.79282
08/02/2015,19:45:00                      ,3760 PRINCETON LAKES PKWY SW,LARCENY-FROM VEHICLE,Princeton Lakes,P,-84.51051,33.65806
08/02/2015,20:00:00                      ,3535 PEACHTREE RD NE,LARCENY-NON VEHICLE,Lenox,B,-84.3595,33.85182
08/02/2015,20:00:00                      ,2128 RIDGEDALE RD NE,LARCENY-FROM VEHICLE,Kirkwood,O,-84.3179,33.75343
08/02/2015,20:00:00                      ,490 GLENN ST SW,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.40262,33.73805
08/02/2015,20:00:00                      ,3250 KINGSDALE DR SW,LARCENY-FROM VEHICLE,Magnum Manor,I,-84.49486,33.72202
08/02/2015,20:30:00                      ,1544 PIEDMONT AVE NE @ANSLEY MALL,LARCENY-FROM VEHICLE,Piedmont Heights,F,-84.37101,33.79789
08/02/2015,20:43:00                      ,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504
08/02/2015,20:45:00                      ,744 FERRIS ST SW,ROBBERY-PEDESTRIAN,Westwood Terrace,I,-84.45341,33.73477
08/02/2015,21:15:00                      ,438 GARDNER ST SW,ROBBERY-PEDESTRIAN,Pittsburgh,V,-84.4022,33.73041
08/02/2015,21:30:00                      ,2051 MAIN ST NW,BURGLARY-RESIDENCE,Riverside,D,-84.47181,33.81172
08/02/2015,22:00:00                      ,1700 NORTHSIDE DR NW,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.40791,33.80121
08/02/2015,22:00:00                      ,1332 OAKCREST DR SW,LARCENY-FROM VEHICLE,Magnum Manor,I,-84.49453,33.72334
08/02/2015,22:20:00                      ,3253 DALE LN SW,BURGLARY-RESIDENCE,Southwest,R,-84.49556,33.69435
08/02/2015,22:30:00                      ,129 WHITEFOORD AVE NE,AUTO THEFT,Edgewood,O,-84.34169,33.75712
08/02/2015,22:50:00                      ,178 MOURY AVE SW,ROBBERY-PEDESTRIAN,The Villages at Carver,Y,-84.3913,33.71299
08/02/2015,23:00:00                      ,767 GRADY PL SW,LARCENY-FROM VEHICLE,Cascade Avenue/Road,S,-84.45013,33.72518
08/02/2015,23:07:00                      ,3728 BRITTANY WALK SW,BURGLARY-RESIDENCE,Ben Hill Pines,P,-84.50764,33.68131
08/02/2015,23:40:00                      ,2244 METROPOLITAN PKWY SW ,AUTO THEFT,Perkerson,X,-84.4067,33.6929
08/03/2015,00:00:00                      ,590 W PEACHTREE ST NW @RENAISSANCE HOTEL,AUTO THEFT,Downtown,M,-84.38815,33.77023
08/03/2015,00:00:00                      ,88 JACKSON ST SE,AUTO THEFT,Sweet Auburn,M,-84.37377,33.75192
08/03/2015,00:00:00                      ,464 EDGEWOOD AVE NE,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.37234,33.75448
08/03/2015,00:00:00                      ,652 ANGIER AVE NE,LARCENY-NON VEHICLE,Old Fourth Ward,M,-84.36595,33.76643
08/03/2015,00:10:00                      ,555 WHITEHALL ST SW,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.40628,33.74297
08/03/2015,01:00:00                      ,1715 NORTHSIDE DR NW,LARCENY-FROM VEHICLE,Loring Heights,E,-84.4071,33.80181
08/03/2015,01:00:00                      ,502 PRYOR ST SW,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.39442,33.74114
08/03/2015,01:20:00                      ,1890 MYRTLE DR SW,ROBBERY-RESIDENCE,Campbellton Road,R,-84.45432,33.70264
08/03/2015,01:40:00                      ,100 LUCKIE ST NW,LARCENY-FROM VEHICLE,Downtown,M,-84.38992,33.7573
08/03/2015,02:00:00                      ,1750 COMMERCE DR NW,LARCENY-FROM VEHICLE,Berkeley Park,D,-84.41093,33.80174
08/03/2015,02:30:00                      ,99 BRADLEY ST NE,AUTO THEFT,Old Fourth Ward,M,-84.36866,33.75705
08/03/2015,03:12:00                      ,1715 HOWELL MILL RD NW,LARCENY-NON VEHICLE,Berkeley Park,D,-84.4157,33.80089
08/03/2015,03:55:00                      ,3725 PRINCETON LAKES PKWY SW,ROBBERY-PEDESTRIAN,Princeton Lakes,P,-84.50877,33.65777
08/03/2015,04:00:00                      ,128 ORMOND ST SE,AUTO THEFT,Summerhill,V,-84.38376,33.73182
08/03/2015,04:00:00                      ,2997 CAMPBELLTON RD SW,LARCENY-FROM VEHICLE,Southwest,R,-84.48681,33.6962
08/03/2015,04:28:00                      ,3151 ROSWELL RD NE,AGG ASSAULT,Buckhead Forest,B,-84.37905,33.84104
08/03/2015,05:00:00                      ,54 JOSEPH E LOWERY BLVD NW,LARCENY-FROM VEHICLE,Washington Park,K,-84.41763,33.75615
08/03/2015,05:30:00                      ,3263 WELMINGHAM DR SW,AGG ASSAULT,Princeton Lakes,P,-84.51879,33.66214
08/03/2015,05:30:00                      ,2892 HUMPHRIES DR SE,BURGLARY-RESIDENCE,Orchard Knob,Z,-84.37802,33.67577
08/03/2015,07:00:00                      ,99 KROG ST NE,LARCENY-NON VEHICLE,Inman Park,N,-84.3639,33.75667
08/03/2015,08:00:00                      ,80 JESSE HILL JR DR SE @MCDONALDS,LARCENY-NON VEHICLE,Downtown,M,-84.38198,33.75168
08/03/2015,08:48:00                      ,48 BROAD ST SW,AGG ASSAULT,Downtown,M,-84.39232,33.75283
08/03/2015,09:00:00                      ,1068 MAYSON TURNER RD NW ,LARCENY-FROM VEHICLE,Washington Park,K,-84.42182,33.762
08/03/2015,09:19:00                      ,585 WELLS ST SW,LARCENY-FROM VEHICLE,Pittsburgh,V,-84.40742,33.74023
08/03/2015,09:40:00                      ,1160 MOORES MILL RD NW,LARCENY-FROM VEHICLE,Brandon,C,-84.42412,33.83134
08/03/2015,10:45:00                      ,225 BAKER ST NW @AQUARIUM,LARCENY-FROM VEHICLE,Downtown,M,-84.39477,33.76387
08/03/2015,10:55:00                      ,2459 SCOTTRIDGE DR NW,LARCENY-FROM VEHICLE,Harvel Homes Community,J,-84.46771,33.75911
08/03/2015,11:00:00                      ,1905 JOSEPH E BOONE BLVD NW,AUTO THEFT,Grove Park,J,-84.44947,33.76416
08/03/2015,11:20:00                      ,95 MARTIN L KING JR DR SW,AUTO THEFT,Downtown,M,-84.39112,33.75161
08/03/2015,11:30:00                      ,2421 BEECHER RD,AGG ASSAULT,Cascade Avenue/Road,S,-84.46449,33.72346
08/03/2015,11:55:00                      ,835 MARTIN LUTHER KING JR DR,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504
08/03/2015,12:00:00                      ,120 HEMPHILL SCHOOL RD NW,BURGLARY-RESIDENCE,Adamsville,H,-84.50101,33.75874
08/03/2015,12:00:00                      ,123 WOODWARD AVE SE,AUTO THEFT,Capitol Gateway,V,-84.38355,33.74555
08/03/2015,12:23:00                      ,714 SPRING ST NW,ROBBERY-PEDESTRIAN,Midtown,E,-84.38922,33.77425
08/03/2015,12:30:00                      ,933 PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,E,-84.38355,33.78013
08/03/2015,12:30:00                      ,2125 HOLLYWOOD DR NW,LARCENY-FROM VEHICLE,Almond Park,G,-84.45753,33.78328
08/03/2015,12:30:00                      ,15 PEACHTREE ST SE,LARCENY-FROM VEHICLE,Downtown,M,-84.38986,33.75399
08/03/2015,13:00:00                      ,2125 JOSEPH E BOONE BLVD NW,BURGLARY-RESIDENCE,Center Hill,J,-84.4579,33.76479
08/03/2015,14:00:00                      ,3393 PEACHTREE RD NE @LENOX MALL,LARCENY-NON VEHICLE,Lenox,B,-84.36212,33.84676
08/03/2015,14:00:00                      ,3535 PEACHTREE RD NE,LARCENY-NON VEHICLE,Lenox,B,-84.3595,33.85182
08/03/2015,14:30:00                      ,4644 CAMPBELLTON RD SW,LARCENY-NON VEHICLE,Arlington Estates,P,-84.53991,33.69344
08/03/2015,15:00:00                      ,349 DECATUR ST SE,LARCENY-FROM VEHICLE,Sweet Auburn,M,-84.37706,33.74993
08/03/2015,15:45:00                      ,3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP,LARCENY-NON VEHICLE,North Buckhead,B,-84.37075,33.84911
08/03/2015,16:00:00                      ,3280 NORTHSIDE PKWY NW,BURGLARY-RESIDENCE,NULL,C,-84.42602,33.84481
08/03/2015,16:00:00                      ,444 HIGHLAND AVE NE,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.3729,33.76145
08/03/2015,16:00:00                      ,1572 HARDEE ST NE,AGG ASSAULT,Edgewood,O,-84.33644,33.75546
08/03/2015,16:35:00                      ,272 HAMILTON E HOLMES DR NW,AGG ASSAULT,Collier Heights,I,-84.47019,33.76216
08/03/2015,16:54:00                      ,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504
08/03/2015,17:00:00                      ,300 MARTIN L KING JR DR SE,LARCENY-FROM VEHICLE,Oakland,W,-84.37875,33.74803
08/03/2015,17:00:00                      ,876 E PACES FERRY RD NE ,LARCENY-FROM VEHICLE,Lenox,B,-84.3584,33.84574
08/03/2015,17:23:00                      ,732 WINDSOR ST SW,ROBBERY-PEDESTRIAN,Mechanicsville,V,-84.39814,33.73493
08/03/2015,18:00:00                      ,1829 CAMPBELLTON RD SW,BURGLARY-RESIDENCE,Venetian Hills,S,-84.44863,33.71
08/03/2015,18:00:00                      ,1400 DONNELLY AVE SW,AUTO THEFT,West End,T,-84.43137,33.73586
08/03/2015,18:12:00                      ,2309 HOSEA L WILLIAMS DR SE,BURGLARY-RESIDENCE,Kirkwood,O,-84.3117,33.75081
08/03/2015,18:30:00                      ,107 SKIPPER PL NW,BURGLARY-RESIDENCE,Collier Heights,I,-84.49402,33.78194
08/03/2015,18:30:00                      ,34 LAKEVIEW DR NE,LARCENY-FROM VEHICLE,Kirkwood,O,-84.31384,33.7523
08/03/2015,18:37:00                      ,230 CLEVELAND AVE SW ,LARCENY-NON VEHICLE,Glenrose Heights,Z,-84.39573,33.68012
08/03/2015,19:00:00                      ,1101 ROSEWOOD DR NE,LARCENY-NON VEHICLE,Virginia Highland,F,-84.35099,33.78553
08/03/2015,19:00:00                      ,665 S EUGENIA PL NW,BURGLARY-RESIDENCE,Grove Park,J,-84.4537,33.77307
08/03/2015,19:00:00                      ,222 RALPH D ABERNATHY BLVD SW,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.39443,33.73674
08/03/2015,20:00:00                      ,1080 PEACHTREE ST NE,LARCENY-FROM VEHICLE,Midtown,E,-84.38353,33.78409
08/03/2015,20:00:00                      ,279 FERGUSON ST NE,LARCENY-FROM VEHICLE,Candler Park,N,-84.3431,33.7619
08/03/2015,20:20:00                      ,210 PEACHTREE ST NW @WESTIN PLAZA HOTEL,LARCENY-NON VEHICLE,Downtown,M,-84.38837,33.75943
08/03/2015,20:45:00                      ,954 CYPRESS ST NE,LARCENY-FROM VEHICLE,Midtown,E,-84.38572,33.78057
08/03/2015,21:00:00                      ,609 OLD WHEAT ST NE,AUTO THEFT,Old Fourth Ward,M,-84.36746,33.7556
08/03/2015,21:00:00                      ,201 TYE ST SE,AUTO THEFT,Cabbagetown,N,-84.36485,33.74903
08/03/2015,21:25:00                      ,3050 MARTIN L KING JR DR SW,LARCENY-FROM VEHICLE,Harland Terrace,I,-84.4857,33.75177
08/03/2015,21:30:00                      ,87 LUCY ST SE,AUTO THEFT,Sweet Auburn,M,-84.37357,33.75185
08/03/2015,21:30:00                      ,590 AUBURN AVE NE,AUTO THEFT,Old Fourth Ward,M,-84.36809,33.756
08/03/2015,21:35:00                      ,2637 OLD HAPEVILLE RD,AGG ASSAULT,Browns Mill Park,Z,-84.39599,33.6827
08/03/2015,21:50:00                      ,591 EDGEWOOD AVE SE,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.36804,33.75398
08/03/2015,21:55:00                      ,514 MAGNOLIA ST NW,ROBBERY-COMMERCIAL,Vine City,L,-84.40444,33.75794
08/03/2015,22:00:00                      ,3346 MARTIN L KING JR DR SW,LARCENY-FROM VEHICLE,Adamsville,H,-84.49771,33.75409
08/03/2015,22:00:00                      ,2423 MARTIN L KING JR DR NW,AUTO THEFT,Florida Heights,I,-84.46623,33.75183
08/03/2015,22:00:00                      ,323 BEREAN AVE SE,ROBBERY-PEDESTRIAN,Grant Park,W,-84.36687,33.7458
08/03/2015,22:03:00                      ,1630 JONESBORO RD SE,ROBBERY-COMMERCIAL,Lakewood Heights,Y,-84.37976,33.70722
08/03/2015,22:30:00                      ,555 WHITEHALL ST SW,LARCENY-FROM VEHICLE,Mechanicsville,V,-84.40628,33.74297
08/03/2015,22:45:00                      ,3334 RENAULT RD SE,LARCENY-NON VEHICLE,Blair Villa/Poole Creek,Z,-84.37863,33.66389
08/04/2015,00:00:00                      ,22 FAIRLIE ST NW ,LARCENY-FROM VEHICLE,Downtown,M,-84.3918,33.75587
08/04/2015,00:01:00                      ,3778 KING JAMES DR SW,BURGLARY-RESIDENCE,Kings Forest,P,-84.51187,33.70052
08/04/2015,00:03:00                      ,177 CLIFTON ST SE,BURGLARY-RESIDENCE,Kirkwood,O,-84.3321,33.74838
08/04/2015,00:15:00                      ,849 RIDGE AVE NW,AGG ASSAULT,Center Hill,J,-84.46805,33.77822
08/04/2015,00:30:00                      ,195 FAIRBURN RD NW,AUTO THEFT,Adamsville,H,-84.50198,33.76006
08/04/2015,01:39:00                      ,209 PEACHTREE ST NE,LARCENY-FROM VEHICLE,Downtown,M,-84.38748,33.75951
08/04/2015,02:00:00                      ,734 SPRING STREET NW,LARCENY-NON VEHICLE,Midtown,E,-84.38921,33.77473
08/04/2015,02:00:00                      ,1080 W PEACHTREE ST NW,LARCENY-FROM VEHICLE,Midtown,E,-84.38793,33.78483
08/04/2015,02:50:00                      ,209 DODD AVE SW,ROBBERY-PEDESTRIAN,Mechanicsville,V,-84.39486,33.73353
08/04/2015,03:00:00                      ,2539 PIEDMONT RD NE,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.36328,33.82403
08/04/2015,03:00:00                      ,655 HIGHLAND AVE NE,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.36599,33.76094
08/04/2015,03:10:00                      ,180 JACKSON ST NE,BURGLARY-RESIDENCE,Sweet Auburn,M,-84.37442,33.75932
08/04/2015,03:50:00                      ,1371 KIMBERLY WAY SW,AGG ASSAULT,Ashley Courts,P,-84.52315,33.71771
08/04/2015,05:50:00                      ,2841 GREENBRIAR PKWY SW ,LARCENY-FROM VEHICLE,Greenbriar,R,-84.49328,33.68845
08/04/2015,06:00:00                      ,824 GREENWOOD AVE NE,LARCENY-FROM VEHICLE,Virginia Highland,F,-84.36037,33.77699
08/04/2015,06:00:00                      ,222 PETERS ST SW,LARCENY-FROM VEHICLE,Castleberry Hill,M,-84.40059,33.74834
08/04/2015,06:00:00                      ,99 KROG ST NE,LARCENY-FROM VEHICLE,Inman Park,N,-84.3639,33.75667
08/04/2015,06:30:00                      ,736 PONCE DE LEON AVE NE,BURGLARY-NONRES,Virginia Highland,F,-84.3631,33.77386
08/04/2015,07:00:00                      ,609 VIRGINIA AVE NE,LARCENY-NON VEHICLE,Virginia Highland,F,-84.36691,33.78138
08/04/2015,07:00:00                      ,400 VILLAGE PKWY NE,LARCENY-NON VEHICLE,Poncey-Highland,N,-84.35943,33.7678
08/04/2015,07:10:00                      ,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504
08/04/2015,07:10:00                      ,650 NORTH AVE NE,LARCENY-FROM VEHICLE,Old Fourth Ward,M,-84.36478,33.77121
08/04/2015,08:00:00                      ,2399 PARKLAND DR NE,BURGLARY-RESIDENCE,Lindbergh/Morosgo,B,-84.36481,33.8201
08/04/2015,08:00:00                      ,2399 PARKLAND DR NE,BURGLARY-RESIDENCE,Lindbergh/Morosgo,B,-84.36425,33.81948
08/04/2015,08:00:00                      ,135 ANDREW YOUNG INTERNA BLVD NW,LARCENY-FROM VEHICLE,Downtown,M,-84.39178,33.76002
08/04/2015,09:00:00                      ,373 LEGACY DR SW,BURGLARY-RESIDENCE,Harris Chiles,T,-84.41937,33.74387
08/04/2015,10:00:00                      ,590 CASCADE AVE SW @KROGER - CASCADE,LARCENY-NON VEHICLE,West End,T,-84.43276,33.73812
08/04/2015,10:30:00                      ,835 MARTIN L KING JR DR NW,LARCENY-NON VEHICLE,Vine City,L,-84.41457,33.75504
08/04/2015,10:30:00                      ,4490 CELEBRATION DR SW,BURGLARY-RESIDENCE,Midwest Cascade,Q,-84.52641,33.72492
08/04/2015,10:45:00                      ,178 MORELAND AVE,AGG ASSAULT,Inman Park,N,-84.3527,33.76271
08/04/2015,11:30:00                      ,2263 METROPOLITAN PKWY SW,LARCENY-FROM VEHICLE,Perkerson,X,-84.40873,33.69349
08/04/2015,11:30:00                      ,571 BURROUGHS,ROBBERY-PEDESTRIAN,Chosewood Park,Y,-84.36918,33.71782
08/04/2015,11:30:00                      ,2125 JOSEPH E BOONE BLVD NW,AUTO THEFT,Center Hill,J,-84.4579,33.76479
08/04/2015,12:00:00                      ,210 PEACHTREE ST NW ,LARCENY-NON VEHICLE,Downtown,M,-84.38837,33.75943
08/04/2015,12:00:00                      ,945 BECKWITH ST SW,BURGLARY-RESIDENCE,Ashview Heights,T,-84.41852,33.75266
08/04/2015,12:05:00                      ,1057 LEE ST SW,LARCENY-NON VEHICLE,Oakland City,S,-84.41935,33.72611
08/04/2015,13:00:00                      ,80 JESSE HILL JR DR SE,LARCENY-NON VEHICLE,Downtown,M,-84.38231,33.75231
08/04/2015,13:30:00                      ,1411 BEATIE AVE SW,AUTO THEFT,Capitol View,X,-84.41117,33.71635
08/04/2015,14:00:00                      ,524 JETAL PL NW,LARCENY-NON VEHICLE,Grove Park,J,-84.44951,33.76924
08/04/2015,14:00:00                      ,1374 LA FRANCE ST NE,LARCENY-NON VEHICLE,Edgewood,O,-84.34264,33.76051
08/04/2015,14:00:00                      ,1959 METROPOLITAN PKWY SW,LARCENY-FROM VEHICLE,Sylvan Hills,X,-84.41018,33.7008
08/04/2015,14:20:00                      ,765 MCDANIEL ST SW,AUTO THEFT,Pittsburgh,V,-84.40177,33.73396
08/04/2015,14:30:00                      ,1152 METROPOLITAN PKWY SW,BURGLARY-RESIDENCE,Pittsburgh,V,-84.4076,33.72349
08/04/2015,14:45:00                      ,641 NORTH AVE NE,BURGLARY-RESIDENCE,Old Fourth Ward,M,-84.36618,33.77103
08/04/2015,15:00:00                      ,800 SIDNEY MARCUS BLVD NE,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,-84.36131,33.82674
08/04/2015,15:00:00                      ,1049 JUNIPER ST NE,AUTO THEFT,Midtown,E,-84.38235,33.78303
08/04/2015,15:00:00                      ,938 RALPH D ABERNATHY BLVD SW,AGG ASSAULT,West End,T,-84.4187,33.73775
08/04/2015,15:15:00                      ,708 9TH ST NW,AUTO THEFT,Home Park,E,-84.40964,33.78052
